air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,precipitation_rate,zenith,weather_type,period_end,period
16,0.15,-138,0,0,0,0,11.6,0,0,0,0,0,119,PARTLY CLOUDY,2024-02-08T03:00:00+01:00,PT60M
16,0.15,-125,0,0,0,0,15.7,0,0,0,0,0,109,PARTLY CLOUDY,2024-02-08T04:00:00+01:00,PT60M
16,0.15,-115,0,0,0,0,11.2,0,0,0,0,0,99,PARTLY CLOUDY,2024-02-08T05:00:00+01:00,PT60M
17,0.15,-107,19,169,38,71,12,26,44,31,39,0,87,PARTLY CLOUDY,2024-02-08T06:00:00+01:00,PT60M
18,0.15,-99,58,636,228,518,26.8,131,127,167,224,0,75,PARTLY CLOUDY,2024-02-08T07:00:00+01:00,PT60M
19,0.15,-91,77,822,457,856,24.6,227,255,343,449,0,63,PARTLY CLOUDY,2024-02-08T08:00:00+01:00,PT60M
21,0.15,-82,84,921,674,1002,25,311,302,508,595,0,50,PARTLY CLOUDY,2024-02-08T09:00:00+01:00,PT60M
23,0.15,-70,90,972,854,1080,16.1,296,533,718,840,0,38,PARTLY CLOUDY,2024-02-08T10:00:00+01:00,PT60M
24,0.15,-52,94,1000,983,1105,5.5,184,837,929,1034,0,27,MOSTLY SUNNY,2024-02-08T11:00:00+01:00,PT60M
25,0.15,-20,96,1013,1049,1090,0.2,100,1007,1047,1088,0,20,MOSTLY SUNNY,2024-02-08T12:00:00+01:00,PT60M
25,0.15,23,96,1012,1047,1050,0,96,1012,1047,1050,0,20,SUNNY,2024-02-08T13:00:00+01:00,PT60M
25,0.15,54,94,999,977,1002,0,94,999,977,1002,0,28,SUNNY,2024-02-08T14:00:00+01:00,PT60M
25,0.15,71,90,969,844,960,0,90,969,844,960,0,39,SUNNY,2024-02-08T15:00:00+01:00,PT60M
24,0.15,82,83,917,660,923,0,83,917,660,923,0,51,SUNNY,2024-02-08T16:00:00+01:00,PT60M
24,0.15,91,72,824,442,868,0,72,824,442,868,0,63,SUNNY,2024-02-08T17:00:00+01:00,PT60M
22,0.15,99,53,638,214,492,0,53,638,214,492,0,76,SUNNY,2024-02-08T18:00:00+01:00,PT60M
20,0.15,107,14,161,31,59,0,14,161,31,59,0,88,SUNNY,2024-02-08T19:00:00+01:00,PT60M
19,0.15,116,0,0,0,0,2.1,0,0,0,0,0,100,MOSTLY CLEAR,2024-02-08T20:00:00+01:00,PT60M
18,0.15,126,0,0,0,0,31.5,0,0,0,0,0,110,PARTLY CLOUDY,2024-02-08T21:00:00+01:00,PT60M
17,0.15,138,0,0,0,0,9.2,0,0,0,0,0,119,MOSTLY CLEAR,2024-02-08T22:00:00+01:00,PT60M
16,0.15,153,0,0,0,0,1.5,0,0,0,0,0,127,MOSTLY CLEAR,2024-02-08T23:00:00+01:00,PT60M
15,0.15,171,0,0,0,0,0.9,0,0,0,0,0,130,MOSTLY CLEAR,2024-02-09T00:00:00+01:00,PT60M
15,0.15,-170,0,0,0,0,3.4,0,0,0,0,0,130,MOSTLY CLEAR,2024-02-09T01:00:00+01:00,PT60M
15,0.15,-152,0,0,0,0,12.2,0,0,0,0,0,126,PARTLY CLOUDY,2024-02-09T02:00:00+01:00,PT60M
14,0.15,-137,0,0,0,0,6.2,0,0,0,0,0,119,MOSTLY CLEAR,2024-02-09T03:00:00+01:00,PT60M
14,0.15,-125,0,0,0,0,5.3,0,0,0,0,0,110,MOSTLY CLEAR,2024-02-09T04:00:00+01:00,PT60M
14,0.15,-115,0,0,0,0,6.2,0,0,0,0,0,99,MOSTLY CLEAR,2024-02-09T05:00:00+01:00,PT60M
15,0.15,-107,16,195,38,74,3.8,16,186,37,72,0,87,MOSTLY SUNNY,2024-02-09T06:00:00+01:00,PT60M
17,0.15,-99,48,680,227,530,1.7,54,644,224,515,0,75,MOSTLY SUNNY,2024-02-09T07:00:00+01:00,PT60M
18,0.15,-90,64,849,454,865,2.9,86,771,440,821,0,63,MOSTLY SUNNY,2024-02-09T08:00:00+01:00,PT60M
20,0.15,-81,73,929,666,998,3.8,117,824,640,943,0,50,MOSTLY SUNNY,2024-02-09T09:00:00+01:00,PT60M
21,0.15,-70,80,974,843,1070,33.6,387,223,553,593,0,38,PARTLY CLOUDY,2024-02-09T10:00:00+01:00,PT60M
22,0.15,-52,89,993,969,1092,40.7,509,75,576,563,0,27,MOSTLY CLOUDY,2024-02-09T11:00:00+01:00,PT60M
22,0.15,-20,96,998,1033,1075,40.5,556,62,615,608,0,20,MOSTLY CLOUDY,2024-02-09T12:00:00+01:00,PT60M
23,0.15,22,98,995,1031,1034,34,539,151,681,681,0,20,PARTLY CLOUDY,2024-02-09T13:00:00+01:00,PT60M
23,0.15,53,100,976,961,985,46.8,496,15,509,505,0,28,MOSTLY CLOUDY,2024-02-09T14:00:00+01:00,PT60M
23,0.15,71,97,945,830,942,37,420,133,527,524,0,39,MOSTLY CLOUDY,2024-02-09T15:00:00+01:00,PT60M
22,0.15,82,89,891,649,905,47,343,0,343,301,0,51,MOSTLY CLOUDY,2024-02-09T16:00:00+01:00,PT60M
22,0.15,91,78,793,433,845,29,236,161,304,378,0,64,PARTLY CLOUDY,2024-02-09T17:00:00+01:00,PT60M
20,0.15,99,57,592,206,466,20.9,115,195,159,240,0,76,PARTLY CLOUDY,2024-02-09T18:00:00+01:00,PT60M
19,0.15,107,15,125,28,50,3.7,15,119,28,49,0,88,MOSTLY SUNNY,2024-02-09T19:00:00+01:00,PT60M
18,0.15,116,0,0,0,0,4.8,0,0,0,0,0,100,MOSTLY CLEAR,2024-02-09T20:00:00+01:00,PT60M
17,0.15,126,0,0,0,0,3.4,0,0,0,0,0,110,MOSTLY CLEAR,2024-02-09T21:00:00+01:00,PT60M
17,0.15,138,0,0,0,0,1,0,0,0,0,0,120,MOSTLY CLEAR,2024-02-09T22:00:00+01:00,PT60M
17,0.15,153,0,0,0,0,4.4,0,0,0,0,0,127,MOSTLY CLEAR,2024-02-09T23:00:00+01:00,PT60M
16,0.15,171,0,0,0,0,7.2,0,0,0,0,0,131,MOSTLY CLEAR,2024-02-10T00:00:00+01:00,PT60M
16,0.15,-170,0,0,0,0,2.4,0,0,0,0,0,131,MOSTLY CLEAR,2024-02-10T01:00:00+01:00,PT60M
16,0.15,-152,0,0,0,0,7.4,0,0,0,0,0,126,MOSTLY CLEAR,2024-02-10T02:00:00+01:00,PT60M
15,0.15,-137,0,0,0,0,8.3,0,0,0,0,0,119,MOSTLY CLEAR,2024-02-10T03:00:00+01:00,PT60M
15,0.15,-125,0,0,0,0,5.3,0,0,0,0,0,110,MOSTLY CLEAR,2024-02-10T04:00:00+01:00,PT60M
15,0.15,-115,0,0,0,0,3.7,0,0,0,0,0,99,MOSTLY CLEAR,2024-02-10T05:00:00+01:00,PT60M
15,0.15,-106,17,153,34,63,2.4,18,138,33,60,0,87,MOSTLY SUNNY,2024-02-10T06:00:00+01:00,PT60M
17,0.15,-98,58,615,219,497,0.5,60,606,218,493,0,75,MOSTLY SUNNY,2024-02-10T07:00:00+01:00,PT60M
19,0.15,-90,78,805,447,846,0.2,79,801,446,844,0,63,MOSTLY SUNNY,2024-02-10T08:00:00+01:00,PT60M
21,0.15,-81,89,900,662,991,0,89,900,662,991,0,50,SUNNY,2024-02-10T09:00:00+01:00,PT60M
22,0.15,-69,92,961,843,1072,0,92,961,843,1072,0,38,SUNNY,2024-02-10T10:00:00+01:00,PT60M
23,0.15,-51,90,1000,976,1101,0,90,1000,976,1101,0,28,SUNNY,2024-02-10T11:00:00+01:00,PT60M
25,0.15,-20,92,1016,1044,1087,0,92,1016,1044,1087,0,20,SUNNY,2024-02-10T12:00:00+01:00,PT60M
26,0.15,22,91,1015,1041,1045,0,91,1015,1041,1045,0,21,SUNNY,2024-02-10T13:00:00+01:00,PT60M
26,0.15,53,89,1001,970,994,0,89,1001,970,994,0,28,SUNNY,2024-02-10T14:00:00+01:00,PT60M
26,0.15,70,85,972,837,952,0,85,972,837,952,0,39,SUNNY,2024-02-10T15:00:00+01:00,PT60M
26,0.15,82,78,921,655,917,0,78,921,655,917,0,51,SUNNY,2024-02-10T16:00:00+01:00,PT60M
26,0.15,91,68,831,437,864,0,68,831,437,864,0,64,SUNNY,2024-02-10T17:00:00+01:00,PT60M
24,0.15,99,50,644,209,484,0,50,644,209,484,0,76,SUNNY,2024-02-10T18:00:00+01:00,PT60M
21,0.15,107,13,149,29,54,0,13,149,29,54,0,88,SUNNY,2024-02-10T19:00:00+01:00,PT60M
20,0.15,115,0,0,0,0,0,0,0,0,0,0,100,CLEAR,2024-02-10T20:00:00+01:00,PT60M
19,0.15,125,0,0,0,0,0,0,0,0,0,0,111,CLEAR,2024-02-10T21:00:00+01:00,PT60M
18,0.15,138,0,0,0,0,0,0,0,0,0,0,120,CLEAR,2024-02-10T22:00:00+01:00,PT60M
17,0.15,153,0,0,0,0,0,0,0,0,0,0,127,CLEAR,2024-02-10T23:00:00+01:00,PT60M
16,0.15,171,0,0,0,0,0,0,0,0,0,0,131,CLEAR,2024-02-11T00:00:00+01:00,PT60M
16,0.15,-170,0,0,0,0,0,0,0,0,0,0,131,CLEAR,2024-02-11T01:00:00+01:00,PT60M
15,0.15,-152,0,0,0,0,0.3,0,0,0,0,0,127,MOSTLY CLEAR,2024-02-11T02:00:00+01:00,PT60M
14,0.15,-137,0,0,0,0,0.4,0,0,0,0,0,120,MOSTLY CLEAR,2024-02-11T03:00:00+01:00,PT60M
14,0.15,-125,0,0,0,0,0,0,0,0,0,0,110,CLEAR,2024-02-11T04:00:00+01:00,PT60M
13,0.15,-115,0,0,0,0,0.4,0,0,0,0,0,99,MOSTLY CLEAR,2024-02-11T05:00:00+01:00,PT60M
15,0.15,-106,14,196,35,70,0,14,196,35,70,0,88,SUNNY,2024-02-11T06:00:00+01:00,PT60M
17,0.15,-98,48,699,228,533,0,48,699,228,533,0,75,SUNNY,2024-02-11T07:00:00+01:00,PT60M
20,0.15,-90,64,874,461,894,0,64,874,461,894,0,63,SUNNY,2024-02-11T08:00:00+01:00,PT60M
24,0.15,-81,73,959,681,1031,0,73,959,681,1031,0,51,SUNNY,2024-02-11T09:00:00+01:00,PT60M
28,0.15,-69,75,1012,864,1105,0,75,1012,864,1105,0,39,SUNNY,2024-02-11T10:00:00+01:00,PT60M
31,0.15,-51,77,1040,995,1127,0,77,1040,995,1127,0,28,SUNNY,2024-02-11T11:00:00+01:00,PT60M
33,0.15,-19,79,1052,1063,1108,0,79,1052,1063,1108,0,21,SUNNY,2024-02-11T12:00:00+01:00,PT60M
